gene-CD630_RS00005 - gene-CD630_RS00055,1,10630,10629,+,19.05,11
,,,,,,,gene-CD630_RS00005,20.95,
,,,,,,,gene-CD630_RS00010,19.43,16.56
,,,,,,,gene-CD630_RS00015,20.52,10.91
,,,,,,,gene-CD630_RS00020,12.01,23.17
,,,,,,,gene-CD630_RS00025,16.54,15.0
,,,,,,,gene-CD630_RS00030,23.78,3.75
,,,,,,,gene-CD630_RS00035,21.05,15.86
,,,,,,,gene-CD630_RS00040,26.47,
,,,,,,,gene-CD630_RS00045,21.73,23.0
,,,,,,,gene-CD630_RS00050,25.27,28.0
,,,,,,,gene-CD630_RS00055,17.94,
gene-CD630_RS00080 - gene-CD630_RS00090,16091,19223,3132,+,19.69,3
,,,,,,,gene-CD630_RS00080,17.52,
,,,,,,,gene-CD630_RS00085,13.0,13.33
,,,,,,,gene-CD630_RS00090,20.56,34.02
gene-CD630_RS00095,19544,19999,455,+,97.35,1
,,,,,,,gene-CD630_RS00095,97.35,
gene-CD630_RS00110,20470,22516,2046,+,17.03,1
,,,,,,,gene-CD630_RS00110,17.03,
gene-CD630_RS00115 - gene-CD630_RS00120,22166,23128,962,+,67.98,2
,,,,,,,gene-CD630_RS00115,46.79,
,,,,,,,gene-CD630_RS00120,105.06,52.08
gene-CD630_RS00125,23269,23490,221,+,21.0,1
,,,,,,,gene-CD630_RS00125,21.0,
gene-CD630_RS00130,23561,24766,1205,-,24.7,1
,,,,,,,gene-CD630_RS00130,24.7,
gene-CD630_RS00365,34145,38298,4153,+,4.31,1
,,,,,,,gene-CD630_RS00365,4.31,
gene-CD630_RS00370 - gene-CD630_RS00375,34867,40468,5601,+,23.13,2
,,,,,,,gene-CD630_RS00370,12.14,
,,,,,,,gene-CD630_RS00375,32.04,25.2
gene-CD630_RS00380,40921,41385,464,+,5.01,1
,,,,,,,gene-CD630_RS00380,5.01,
gene-CD630_RS00385 - gene-CD630_RS00395,41392,45361,3969,+,13.32,3
,,,,,,,gene-CD630_RS00385,12.77,
,,,,,,,gene-CD630_RS00390,10.45,14.69
,,,,,,,gene-CD630_RS00395,15.36,
gene-CD630_RS00400 - gene-CD630_RS00405,45541,47987,2446,+,10.55,2
,,,,,,,gene-CD630_RS00400,13.38,
,,,,,,,gene-CD630_RS00405,15.93,2.33
gene-CD630_RS00410,48076,49170,1094,+,110.77,1
,,,,,,,gene-CD630_RS00410,110.77,
gene-CD630_RS00415,49299,51476,2177,+,16.4,1
,,,,,,,gene-CD630_RS00415,16.4,
gene-CD630_RS00420,51662,52507,845,-,2.92,1
,,,,,,,gene-CD630_RS00420,2.92,
gene-CD630_RS00425,52724,53890,1166,+,NOT EXPRESSED,0.0
gene-CD630_RS00430,53912,55558,1646,+,NOT EXPRESSED,0.0
gene-CD630_RS00435,55655,57028,1373,+,NOT EXPRESSED,0.25
gene-CD630_RS00440,57469,58422,953,+,1.06,1
,,,,,,,gene-CD630_RS00440,1.06,
gene-CD630_RS00445,58460,59422,962,+,2.03,1
,,,,,,,gene-CD630_RS00445,2.03,
gene-CD630_RS00450 - gene-CD630_RS00455,59447,61492,2045,+,4.74,2
,,,,,,,gene-CD630_RS00450,2.11,
,,,,,,,gene-CD630_RS00455,2.1,10.0
gene-CD630_RS00460,61659,63389,1730,+,3.53,1
,,,,,,,gene-CD630_RS00460,3.53,
