gene-CD630_RS00005 - gene-CD630_RS00010,1,2668,2667,+,14.93,2
,,,,,,,gene-CD630_RS00005,17.36,
,,,,,,,gene-CD630_RS00010,16.21,11.23
gene-CD630_RS00015 - gene-CD630_RS00055,2805,10630,7825,+,15.37,9
,,,,,,,gene-CD630_RS00015,30.89,
,,,,,,,gene-CD630_RS00020,10.57,21.94
,,,,,,,gene-CD630_RS00025,15.07,3.0
,,,,,,,gene-CD630_RS00030,19.83,37.8
,,,,,,,gene-CD630_RS00035,10.2,10.26
,,,,,,,gene-CD630_RS00040,12.15,
,,,,,,,gene-CD630_RS00045,11.21,6.67
,,,,,,,gene-CD630_RS00050,9.81,16.0
,,,,,,,gene-CD630_RS00055,15.11,
gene-CD630_RS00080 - gene-CD630_RS00090,16091,19223,3132,+,12.36,3
,,,,,,,gene-CD630_RS00080,7.0,
,,,,,,,gene-CD630_RS00085,6.52,11.42
,,,,,,,gene-CD630_RS00090,14.74,22.12
gene-CD630_RS00095,19544,19999,455,+,50.42,1
,,,,,,,gene-CD630_RS00095,50.42,
gene-CD630_RS00110,20470,22516,2046,+,10.08,1
,,,,,,,gene-CD630_RS00110,10.08,
gene-CD630_RS00115 - gene-CD630_RS00120,22166,23128,962,+,37.33,2
,,,,,,,gene-CD630_RS00115,33.34,
,,,,,,,gene-CD630_RS00120,65.57,13.08
gene-CD630_RS00125,23269,23490,221,+,8.62,1
,,,,,,,gene-CD630_RS00125,8.62,
gene-CD630_RS00130,23561,24766,1205,-,8.92,1
,,,,,,,gene-CD630_RS00130,8.92,
gene-CD630_RS00365,34145,38298,4153,+,2.18,1
,,,,,,,gene-CD630_RS00365,2.18,
gene-CD630_RS00370 - gene-CD630_RS00375,34867,40468,5601,+,8.56,2
,,,,,,,gene-CD630_RS00370,6.31,
,,,,,,,gene-CD630_RS00375,12.07,7.3
gene-CD630_RS00380 - gene-CD630_RS00395,40921,45361,4440,+,8.65,4
,,,,,,,gene-CD630_RS00380,3.67,
,,,,,,,gene-CD630_RS00385,10.64,14.0
,,,,,,,gene-CD630_RS00390,4.99,9.0
,,,,,,,gene-CD630_RS00395,9.62,
gene-CD630_RS00400 - gene-CD630_RS00415,45541,51476,5935,+,14.69,3
,,,,,,,gene-CD630_RS00400,8.36,
,,,,,,,gene-CD630_RS00410,38.27,11.81
,,,,,,,gene-CD630_RS00415,9.17,5.85
gene-CD630_RS00420,51662,52507,845,-,NOT EXPRESSED,0.68
gene-CD630_RS00425,52724,53890,1166,+,NOT EXPRESSED,0.18
gene-CD630_RS00430,53912,55558,1646,+,NOT EXPRESSED,0.0
gene-CD630_RS00435,55655,57028,1373,+,NOT EXPRESSED,0.16
gene-CD630_RS00440,57469,58422,953,+,NOT EXPRESSED,0.92
gene-CD630_RS00445,58460,59422,962,+,1.98,1
,,,,,,,gene-CD630_RS00445,1.98,
gene-CD630_RS00450 - gene-CD630_RS00455,59447,61492,2045,+,5.27,2
,,,,,,,gene-CD630_RS00450,2.11,
,,,,,,,gene-CD630_RS00455,2.02,11.69
gene-CD630_RS00460,61659,63389,1730,+,2.38,1
,,,,,,,gene-CD630_RS00460,2.38,
gene-CD630_RS00465,63807,66755,2948,+,NOT EXPRESSED,0.31
gene-CD630_RS00470,66733,67197,464,+,NOT EXPRESSED,0.1
gene-CD630_RS00475,67277,67579,302,+,1.57,1
,,,,,,,gene-CD630_RS00475,1.57,
gene-CD630_RS00480,67656,69005,1349,+,NOT EXPRESSED,0.07
gene-CD630_RS00485,69040,69513,473,+,NOT EXPRESSED,0.78
gene-CD630_RS00490,69685,70335,650,+,NOT EXPRESSED,0.0
gene-CD630_RS00495,70509,71441,932,+,1.64,1
,,,,,,,gene-CD630_RS00495,1.64,
gene-CD630_RS00500 - gene-CD630_RS00505,71715,72910,1195,+,4.97,2
,,,,,,,gene-CD630_RS00500,3.95,
,,,,,,,gene-CD630_RS00505,6.0,
gene-CD630_RS00510 - gene-CD630_RS00515,73277,76559,3282,+,189.11,2
,,,,,,,gene-CD630_RS00510,133.91,
,,,,,,,gene-CD630_RS00515,276.0,157.43
gene-CD630_RS00520,76997,78478,1481,+,13.38,1
,,,,,,,gene-CD630_RS00520,13.38,
gene-CD630_RS19625,78699,78854,155,+,NOT EXPRESSED,0.45
gene-CD630_RS00525 - gene-CD630_RS00540,78999,82408,3409,+,23.36,4
,,,,,,,gene-CD630_RS00525,25.67,
,,,,,,,gene-CD630_RS00530,34.63,53.67
,,,,,,,gene-CD630_RS00535,13.33,7.52
,,,,,,,gene-CD630_RS00540,8.71,20.0
gene-CD630_RS00545 - gene-CD630_RS00550,82411,83650,1239,+,18.5,2
,,,,,,,gene-CD630_RS00545,13.12,
,,,,,,,gene-CD630_RS00550,27.1,15.29
gene-CD630_RS00555 - gene-CD630_RS00590,83724,88509,4785,+,217.7,8
,,,,,,,gene-CD630_RS00555,300.82,
,,,,,,,gene-CD630_RS00560,199.02,116.24
,,,,,,,gene-CD630_RS00565,117.03,101.58
,,,,,,,gene-CD630_RS00570,146.79,142.7
,,,,,,,gene-CD630_RS00575,190.58,223.18
,,,,,,,gene-CD630_RS00580,142.31,252.7
,,,,,,,gene-CD630_RS00585,310.81,223.13
,,,,,,,gene-CD630_RS00590,430.49,368.07
gene-CD630_RS00595,88901,89689,788,+,3.29,1
,,,,,,,gene-CD630_RS00595,3.29,
