gene-CD630_RS00005 - gene-CD630_RS00055,1,10630,10629,+,18.26,11
,,,,,,,gene-CD630_RS00005,24.72,
,,,,,,,gene-CD630_RS00010,20.76,19.88
,,,,,,,gene-CD630_RS00015,18.17,8.18
,,,,,,,gene-CD630_RS00020,13.63,9.11
,,,,,,,gene-CD630_RS00025,13.66,25.0
,,,,,,,gene-CD630_RS00030,22.32,16.4
,,,,,,,gene-CD630_RS00035,19.44,24.14
,,,,,,,gene-CD630_RS00040,18.1,
,,,,,,,gene-CD630_RS00045,22.42,7.25
,,,,,,,gene-CD630_RS00050,21.99,21.75
,,,,,,,gene-CD630_RS00055,20.03,
gene-CD630_RS00080 - gene-CD630_RS00090,16091,19223,3132,+,20.44,3
,,,,,,,gene-CD630_RS00080,10.53,
,,,,,,,gene-CD630_RS00085,15.16,19.75
,,,,,,,gene-CD630_RS00090,19.0,37.77
gene-CD630_RS00095,19544,19999,455,+,87.81,1
,,,,,,,gene-CD630_RS00095,87.81,
gene-CD630_RS00110,20470,22516,2046,+,16.62,1
,,,,,,,gene-CD630_RS00110,16.62,
gene-CD630_RS00115 - gene-CD630_RS00120,22166,23128,962,+,61.63,2
,,,,,,,gene-CD630_RS00115,40.91,
,,,,,,,gene-CD630_RS00120,88.75,55.23
gene-CD630_RS00125,23269,23490,221,+,28.88,1
,,,,,,,gene-CD630_RS00125,28.88,
gene-CD630_RS00130,23561,24766,1205,-,18.78,1
,,,,,,,gene-CD630_RS00130,18.78,
gene-CD630_RS00365,34145,34558,413,+,2.55,1
,,,,,,,gene-CD630_RS00365,2.55,
gene-CD630_RS00370 - gene-CD630_RS00375,34867,40468,5601,+,20.87,2
,,,,,,,gene-CD630_RS00370,10.13,
,,,,,,,gene-CD630_RS00375,28.7,23.79
gene-CD630_RS00380 - gene-CD630_RS00395,40921,45361,4440,+,9.4,4
,,,,,,,gene-CD630_RS00380,7.12,
,,,,,,,gene-CD630_RS00385,6.64,7.71
,,,,,,,gene-CD630_RS00390,9.55,10.5
,,,,,,,gene-CD630_RS00395,14.88,
gene-CD630_RS00400 - gene-CD630_RS00410,45541,49170,3629,+,33.67,2
,,,,,,,gene-CD630_RS00400,10.46,
,,,,,,,gene-CD630_RS00410,76.58,13.97
gene-CD630_RS00415,49299,51476,2177,+,14.28,1
,,,,,,,gene-CD630_RS00415,14.28,
gene-CD630_RS00420,51662,52507,845,-,1.36,1
,,,,,,,gene-CD630_RS00420,1.36,
gene-CD630_RS00425,52724,53890,1166,+,NOT EXPRESSED,0.0
gene-CD630_RS00430,53912,55558,1646,+,NOT EXPRESSED,0.09
gene-CD630_RS00435,55655,57028,1373,+,NOT EXPRESSED,0.14
gene-CD630_RS00440,57469,58422,953,+,1.2,1
,,,,,,,gene-CD630_RS00440,1.2,
gene-CD630_RS00445,58460,59422,962,+,NOT EXPRESSED,0.88
gene-CD630_RS00450 - gene-CD630_RS00460,59447,63389,3942,+,2.82,3
,,,,,,,gene-CD630_RS00450,1.68,
,,,,,,,gene-CD630_RS00455,3.07,6.0
,,,,,,,gene-CD630_RS00460,1.18,2.16
gene-CD630_RS00465,63807,66755,2948,+,NOT EXPRESSED,0.18
gene-CD630_RS00470,66733,67197,464,+,NOT EXPRESSED,0.0
gene-CD630_RS00475,67277,67579,302,+,NOT EXPRESSED,0.79
gene-CD630_RS00480,67656,69005,1349,+,NOT EXPRESSED,0.03
gene-CD630_RS00485,69040,69513,473,+,NOT EXPRESSED,0.0
gene-CD630_RS00490,69685,70335,650,+,NOT EXPRESSED,0.31
gene-CD630_RS00495,70509,71441,932,+,4.6,1
,,,,,,,gene-CD630_RS00495,4.6,
gene-CD630_RS00500 - gene-CD630_RS00505,71715,72910,1195,+,9.5,2
,,,,,,,gene-CD630_RS00500,10.22,
,,,,,,,gene-CD630_RS00505,8.77,
gene-CD630_RS00510 - gene-CD630_RS00515,73277,76559,3282,+,247.84,2
,,,,,,,gene-CD630_RS00510,142.37,
,,,,,,,gene-CD630_RS00515,355.52,245.62
gene-CD630_RS00520,76997,78478,1481,+,19.02,1
,,,,,,,gene-CD630_RS00520,19.02,
gene-CD630_RS19625,78699,83650,4951,+,12.31,1
,,,,,,,gene-CD630_RS19625,12.31,
gene-CD630_RS00525 - gene-CD630_RS00550,78999,83650,4651,+,32.27,6
,,,,,,,gene-CD630_RS00525,47.73,
,,,,,,,gene-CD630_RS00530,81.62,82.0
,,,,,,,gene-CD630_RS00535,16.15,16.54
,,,,,,,gene-CD630_RS00540,16.41,23.69
,,,,,,,gene-CD630_RS00545,18.27,9.67
,,,,,,,gene-CD630_RS00550,23.86,19.0
