gene-CD630_RS00005 - gene-CD630_RS00055,1,10630,10629,+,30.83,11
,,,,,,,gene-CD630_RS00005,38.55,
,,,,,,,gene-CD630_RS00010,38.35,30.86
,,,,,,,gene-CD630_RS00015,25.27,15.95
,,,,,,,gene-CD630_RS00020,20.07,9.89
,,,,,,,gene-CD630_RS00025,26.02,34.0
,,,,,,,gene-CD630_RS00030,38.82,38.8
,,,,,,,gene-CD630_RS00035,33.59,29.26
,,,,,,,gene-CD630_RS00040,36.98,
,,,,,,,gene-CD630_RS00045,28.97,50.08
,,,,,,,gene-CD630_RS00050,39.27,21.75
,,,,,,,gene-CD630_RS00055,29.34,
gene-CD630_RS00080 - gene-CD630_RS00090,16091,19223,3132,+,29.96,3
,,,,,,,gene-CD630_RS00080,18.07,
,,,,,,,gene-CD630_RS00085,16.15,6.0
,,,,,,,gene-CD630_RS00090,36.38,73.18
gene-CD630_RS00095,19544,19999,455,+,159.8,1
,,,,,,,gene-CD630_RS00095,159.8,
gene-CD630_RS00110,20470,22516,2046,+,20.16,1
,,,,,,,gene-CD630_RS00110,20.16,
gene-CD630_RS00115 - gene-CD630_RS00120,22166,23128,962,+,105.92,2
,,,,,,,gene-CD630_RS00115,71.08,
,,,,,,,gene-CD630_RS00120,145.9,100.77
gene-CD630_RS00125,23269,23490,221,+,33.0,1
,,,,,,,gene-CD630_RS00125,33.0,
gene-CD630_RS00130,23561,24766,1205,-,24.78,1
,,,,,,,gene-CD630_RS00130,24.78,
gene-CD630_RS00365 - gene-CD630_RS00375,34145,40468,6323,+,20.64,3
,,,,,,,gene-CD630_RS00365,7.95,
,,,,,,,gene-CD630_RS00370,13.8,10.11
,,,,,,,gene-CD630_RS00375,35.49,35.86
gene-CD630_RS00380 - gene-CD630_RS00385,40921,41886,965,+,11.46,2
,,,,,,,gene-CD630_RS00380,12.97,
,,,,,,,gene-CD630_RS00385,17.26,4.14
gene-CD630_RS00390,41902,47987,6085,+,16.04,1
,,,,,,,gene-CD630_RS00390,16.04,
gene-CD630_RS00395 - gene-CD630_RS00415,42914,51476,8562,+,29.26,5
,,,,,,,gene-CD630_RS00395,27.88,
,,,,,,,gene-CD630_RS00400,21.07,10.2
,,,,,,,gene-CD630_RS00405,28.53,25.0
,,,,,,,gene-CD630_RS00410,92.09,27.25
,,,,,,,gene-CD630_RS00415,17.36,14.0
gene-CD630_RS00420,51662,52507,845,-,3.64,1
,,,,,,,gene-CD630_RS00420,3.64,
gene-CD630_RS00425,52724,53890,1166,+,NOT EXPRESSED,0.0
gene-CD630_RS00430,53912,55558,1646,+,NOT EXPRESSED,0.11
gene-CD630_RS00435,55655,57028,1373,+,NOT EXPRESSED,0.61
gene-CD630_RS00440,57469,58422,953,+,2.99,1
,,,,,,,gene-CD630_RS00440,2.99,
gene-CD630_RS00445 - gene-CD630_RS00455,58460,61492,3032,+,5.92,3
,,,,,,,gene-CD630_RS00445,3.54,
,,,,,,,gene-CD630_RS00450,4.02,5.56
,,,,,,,gene-CD630_RS00455,4.5,12.0
gene-CD630_RS00460,61659,63389,1730,+,5.77,1
,,,,,,,gene-CD630_RS00460,5.77,
gene-CD630_RS00465,63807,66755,2948,+,NOT EXPRESSED,0.5
gene-CD630_RS00470,66733,67197,464,+,NOT EXPRESSED,0.1
gene-CD630_RS00475,67277,67579,302,+,1.75,1
,,,,,,,gene-CD630_RS00475,1.75,
gene-CD630_RS00480,67656,69005,1349,+,NOT EXPRESSED,0.32
gene-CD630_RS00485,69040,69513,473,+,NOT EXPRESSED,0.0
gene-CD630_RS00490,69685,70335,650,+,NOT EXPRESSED,0.1
gene-CD630_RS00495,70509,71441,932,+,7.01,1
,,,,,,,gene-CD630_RS00495,7.01,
gene-CD630_RS00500 - gene-CD630_RS00505,71715,72910,1195,+,14.59,2
,,,,,,,gene-CD630_RS00500,16.69,
,,,,,,,gene-CD630_RS00505,12.49,
gene-CD630_RS00510 - gene-CD630_RS00515,73277,76559,3282,+,499.38,2
,,,,,,,gene-CD630_RS00510,282.49,
,,,,,,,gene-CD630_RS00515,678.02,537.64
gene-CD630_RS00520,76997,78478,1481,+,34.26,1
,,,,,,,gene-CD630_RS00520,34.26,
gene-CD630_RS19625 - gene-CD630_RS00530,78699,80794,2095,+,61.79,3
,,,,,,,gene-CD630_RS19625,11.23,
,,,,,,,gene-CD630_RS00525,60.66,30.86
