gene-CD630_RS00005 - gene-CD630_RS00055,1,10630,10629,+,14.79,11
,,,,,,,gene-CD630_RS00005,18.53,
,,,,,,,gene-CD630_RS00010,16.74,19.23
,,,,,,,gene-CD630_RS00015,15.74,4.62
,,,,,,,gene-CD630_RS00020,9.79,23.94
,,,,,,,gene-CD630_RS00025,8.54,19.0
,,,,,,,gene-CD630_RS00030,15.29,21.65
,,,,,,,gene-CD630_RS00035,16.46,8.0
,,,,,,,gene-CD630_RS00040,16.28,
,,,,,,,gene-CD630_RS00045,14.51,16.33
,,,,,,,gene-CD630_RS00050,12.3,12.25
,,,,,,,gene-CD630_RS00055,11.75,
gene-CD630_RS00080 - gene-CD630_RS00090,16091,19223,3132,+,11.39,3
,,,,,,,gene-CD630_RS00080,9.46,
,,,,,,,gene-CD630_RS00085,6.8,3.0
,,,,,,,gene-CD630_RS00090,11.79,25.9
gene-CD630_RS00095,19544,19999,455,+,66.87,1
,,,,,,,gene-CD630_RS00095,66.87,
gene-CD630_RS00110,20470,22516,2046,+,11.78,1
,,,,,,,gene-CD630_RS00110,11.78,
gene-CD630_RS00115 - gene-CD630_RS00120,22166,23128,962,+,57.39,2
,,,,,,,gene-CD630_RS00115,44.26,
,,,,,,,gene-CD630_RS00120,73.77,54.15
gene-CD630_RS00125,23269,23490,221,+,17.68,1
,,,,,,,gene-CD630_RS00125,17.68,
gene-CD630_RS00130,23561,24766,1205,-,17.54,1
,,,,,,,gene-CD630_RS00130,17.54,
gene-CD630_RS00365,34145,38298,4153,+,3.75,1
,,,,,,,gene-CD630_RS00365,3.75,
gene-CD630_RS00370 - gene-CD630_RS00375,34867,40468,5601,+,13.62,2
,,,,,,,gene-CD630_RS00370,7.87,
,,,,,,,gene-CD630_RS00375,23.47,9.53
gene-CD630_RS00380,40921,46914,5993,+,6.88,1
,,,,,,,gene-CD630_RS00380,6.88,
gene-CD630_RS00385 - gene-CD630_RS00400,41392,46914,5522,+,8.34,4
,,,,,,,gene-CD630_RS00385,9.13,
,,,,,,,gene-CD630_RS00390,7.12,10.75
,,,,,,,gene-CD630_RS00395,10.47,
,,,,,,,gene-CD630_RS00400,8.08,4.47
gene-CD630_RS00410,48076,49170,1094,+,84.78,1
,,,,,,,gene-CD630_RS00410,84.78,
gene-CD630_RS00415,49299,51476,2177,+,9.8,1
,,,,,,,gene-CD630_RS00415,9.8,
gene-CD630_RS00420,51662,52507,845,-,1.32,1
,,,,,,,gene-CD630_RS00420,1.32,
gene-CD630_RS00425,52724,53890,1166,+,NOT EXPRESSED,0.0
gene-CD630_RS00430,53912,55558,1646,+,NOT EXPRESSED,0.26
gene-CD630_RS00435,55655,57028,1373,+,NOT EXPRESSED,0.29
gene-CD630_RS00440,57469,58422,953,+,1.29,1
,,,,,,,gene-CD630_RS00440,1.29,
gene-CD630_RS00445,58460,59422,962,+,2.38,1
,,,,,,,gene-CD630_RS00445,2.38,
gene-CD630_RS00450,59447,60433,986,+,NOT EXPRESSED,0.9
gene-CD630_RS00455,60446,61492,1046,+,1.01,1
,,,,,,,gene-CD630_RS00455,1.01,
gene-CD630_RS00460,61659,63389,1730,+,1.86,1
,,,,,,,gene-CD630_RS00460,1.86,
gene-CD630_RS00465,63807,66755,2948,+,NOT EXPRESSED,0.21
gene-CD630_RS00470,66733,67197,464,+,NOT EXPRESSED,0.0
gene-CD630_RS00475,67277,67579,302,+,NOT EXPRESSED,0.0
gene-CD630_RS00480,67656,69005,1349,+,NOT EXPRESSED,0.0
gene-CD630_RS00485,69040,69513,473,+,NOT EXPRESSED,0.25
gene-CD630_RS00490,69685,70335,650,+,NOT EXPRESSED,0.57
gene-CD630_RS00495,70509,71441,932,+,1.63,1
,,,,,,,gene-CD630_RS00495,1.63,
gene-CD630_RS00500 - gene-CD630_RS00505,71715,72910,1195,+,5.8,2
,,,,,,,gene-CD630_RS00500,6.6,
,,,,,,,gene-CD630_RS00505,5.01,
gene-CD630_RS00510 - gene-CD630_RS00515,73277,76559,3282,+,117.84,2
,,,,,,,gene-CD630_RS00510,67.81,
,,,,,,,gene-CD630_RS00515,171.29,114.41
gene-CD630_RS00520,76997,78478,1481,+,14.33,1
,,,,,,,gene-CD630_RS00520,14.33,
gene-CD630_RS19625,78699,83650,4951,+,4.9,1
,,,,,,,gene-CD630_RS19625,4.9,
gene-CD630_RS00525 - gene-CD630_RS00550,78999,83650,4651,+,19.98,6
,,,,,,,gene-CD630_RS00525,28.69,
,,,,,,,gene-CD630_RS00530,39.78,29.0
,,,,,,,gene-CD630_RS00535,10.34,15.29
,,,,,,,gene-CD630_RS00540,10.65,12.62
,,,,,,,gene-CD630_RS00545,10.62,23.33
,,,,,,,gene-CD630_RS00550,21.29,18.2
gene-CD630_RS00555 - gene-CD630_RS00590,83724,88509,4785,+,161.24,8
,,,,,,,gene-CD630_RS00555,282.55,
,,,,,,,gene-CD630_RS00560,170.3,97.52
,,,,,,,gene-CD630_RS00565,101.36,97.35
,,,,,,,gene-CD630_RS00570,103.69,102.05
,,,,,,,gene-CD630_RS00575,136.84,159.97
,,,,,,,gene-CD630_RS00580,106.59,162.42
,,,,,,,gene-CD630_RS00585,190.59,152.97
,,,,,,,gene-CD630_RS00590,301.22,253.23
gene-CD630_RS00595,88901,89689,788,+,3.36,1
,,,,,,,gene-CD630_RS00595,3.36,
gene-CD630_RS00600,90160,100823,10663,+,49.27,1
,,,,,,,gene-CD630_RS00600,49.27,
gene-CD630_RS00605 - gene-CD630_RS00785,93918,118321,24403,+,180.73,37
,,,,,,,gene-CD630_RS00605,55.48,
,,,,,,,gene-CD630_RS00610,128.12,147.69
,,,,,,,gene-CD630_RS00615,148.5,100.01
,,,,,,,gene-CD630_RS00620,136.73,120.27
,,,,,,,gene-CD630_RS00625,296.42,212.06
,,,,,,,gene-CD630_RS00630,186.34,476.85
,,,,,,,gene-CD630_RS00635,192.06,137.52
,,,,,,,gene-CD630_RS00640,199.34,177.57
,,,,,,,gene-CD630_RS00645,230.56,
,,,,,,,gene-CD630_RS00650,176.4,280.53
,,,,,,,gene-CD630_RS00655,179.0,131.83
,,,,,,,gene-CD630_RS00660,202.69,202.5
,,,,,,,gene-CD630_RS00665,194.95,164.83
,,,,,,,gene-CD630_RS00670,190.85,201.06
,,,,,,,gene-CD630_RS00675,157.82,228.0
,,,,,,,gene-CD630_RS00680,210.12,222.21
,,,,,,,gene-CD630_RS00685,160.15,147.73
,,,,,,,gene-CD630_RS00690,246.57,203.0
,,,,,,,gene-CD630_RS00695,146.06,137.53
,,,,,,,gene-CD630_RS00700,174.78,101.28
,,,,,,,gene-CD630_RS00705,217.32,271.21
,,,,,,,gene-CD630_RS00710,192.88,206.26
,,,,,,,gene-CD630_RS00715,189.51,202.06
,,,,,,,gene-CD630_RS00720,155.37,190.9
,,,,,,,gene-CD630_RS00725,210.27,230.33
,,,,,,,gene-CD630_RS00730,213.07,138.67
,,,,,,,gene-CD630_RS00735,168.73,158.73
,,,,,,,gene-CD630_RS00740,149.73,95.0
,,,,,,,gene-CD630_RS00745,140.61,198.0
,,,,,,,gene-CD630_RS00750,100.84,139.86
,,,,,,,gene-CD630_RS00755,145.84,74.63
,,,,,,,gene-CD630_RS00760,180.67,135.28
,,,,,,,gene-CD630_RS00765,196.35,100.48
,,,,,,,gene-CD630_RS00770,209.96,298.61
,,,,,,,gene-CD630_RS00775,148.33,233.03
,,,,,,,gene-CD630_RS00780,144.86,61.18
,,,,,,,gene-CD630_RS00785,205.35,303.05
gene-CD630_RS00790 - gene-CD630_RS00805,118441,121688,3247,+,9.13,4
,,,,,,,gene-CD630_RS00790,8.39,
,,,,,,,gene-CD630_RS00795,9.36,
,,,,,,,gene-CD630_RS00800,6.0,
,,,,,,,gene-CD630_RS00805,9.51,12.41
gene-CD630_RS00810 - gene-CD630_RS00815,121808,122660,852,+,184.49,2
,,,,,,,gene-CD630_RS00810,186.36,
,,,,,,,gene-CD630_RS00815,241.21,125.9
gene-CD630_RS00820,123166,123870,704,+,NOT EXPRESSED,0.74
gene-CD630_RS00955,136463,137647,1184,-,20.99,1
,,,,,,,gene-CD630_RS00955,20.99,
gene-CD630_RS00960,138020,140371,2351,+,6.98,1
,,,,,,,gene-CD630_RS00960,6.98,
gene-CD630_RS00965,140393,140932,539,+,12.4,1
,,,,,,,gene-CD630_RS00965,12.4,
gene-CD630_RS01065 - gene-CD630_RS01070,153933,155950,2017,+,8.44,2
,,,,,,,gene-CD630_RS01065,7.45,
,,,,,,,gene-CD630_RS01070,9.42,
gene-CD630_RS01075 - gene-CD630_RS01105,156254,161600,5346,+,175.43,7
,,,,,,,gene-CD630_RS01075,87.82,
,,,,,,,gene-CD630_RS01080,87.67,128.77
,,,,,,,gene-CD630_RS01085,171.21,
,,,,,,,gene-CD630_RS01090,161.13,211.21
,,,,,,,gene-CD630_RS01095,174.28,95.03
,,,,,,,gene-CD630_RS01100,192.08,
,,,,,,,gene-CD630_RS01105,437.52,183.0
gene-CD630_RS01110 - gene-CD630_RS01115,161770,165215,3445,+,58.01,2
,,,,,,,gene-CD630_RS01110,49.25,
,,,,,,,gene-CD630_RS01115,60.07,64.72
gene-CD630_RS01120,165666,168161,2495,+,3.23,1
,,,,,,,gene-CD630_RS01120,3.23,
gene-CD630_RS01125 - gene-CD630_RS01140,167424,171320,3896,+,18.43,4
,,,,,,,gene-CD630_RS01125,16.15,
,,,,,,,gene-CD630_RS01130,27.75,30.24
,,,,,,,gene-CD630_RS01135,14.06,10.86
,,,,,,,gene-CD630_RS01140,12.44,17.53
gene-CD630_RS01145,171418,171678,260,+,NOT EXPRESSED,0.9
gene-CD630_RS01150 - gene-CD630_RS01155,171875,173338,1463,+,23.91,2
,,,,,,,gene-CD630_RS01150,17.76,
,,,,,,,gene-CD630_RS01155,24.96,29.0
gene-CD630_RS01160,173449,173958,509,-,1.01,1
,,,,,,,gene-CD630_RS01160,1.01,
gene-CD630_RS01165,174387,175580,1193,+,27.9,1
,,,,,,,gene-CD630_RS01165,27.9,
gene-CD630_RS01170,175896,176993,1097,+,NOT EXPRESSED,0.14
gene-CD630_RS01175,177257,179476,2219,+,2.09,1
,,,,,,,gene-CD630_RS01175,2.09,
gene-CD630_RS01180,179521,180261,740,+,2.48,1
,,,,,,,gene-CD630_RS01180,2.48,
gene-CD630_RS01185,180593,182506,1913,+,1.8,1
,,,,,,,gene-CD630_RS01185,1.8,
gene-CD630_RS01190,182647,182955,308,+,NOT EXPRESSED,0.31
gene-CD630_RS01195,182979,183305,326,+,NOT EXPRESSED,0.0
gene-CD630_RS01200,183344,184678,1334,+,NOT EXPRESSED,0.93
gene-CD630_RS01205,184689,185207,518,+,NOT EXPRESSED,0.09
gene-CD630_RS01210,185303,186262,959,+,NOT EXPRESSED,0.4
gene-CD630_RS01215,186311,187363,1052,+,NOT EXPRESSED,0.47
gene-CD630_RS01220,187366,188040,674,+,NOT EXPRESSED,0.49
gene-CD630_RS01225,188593,189144,551,+,114.13,1
,,,,,,,gene-CD630_RS01225,114.13,
gene-CD630_RS01230 - gene-CD630_RS01235,189276,193073,3797,+,13.52,3
,,,,,,,gene-CD630_RS01230,16.08,
,,,,,,,gene-CD630_RS01235,10.8,16.13
,,,,,,,gene-CD630_RS01235,15.6,9.0
gene-CD630_RS01240 - gene-CD630_RS01245,193217,196672,3455,+,2.31,2
,,,,,,,gene-CD630_RS01240,1.96,
,,,,,,,gene-CD630_RS01245,2.43,2.55
gene-CD630_RS01250,196974,197579,605,+,27.83,1
,,,,,,,gene-CD630_RS01250,27.83,
gene-CD630_RS01255,197908,198948,1040,+,2.01,1
,,,,,,,gene-CD630_RS01255,2.01,
gene-CD630_RS01260 - gene-CD630_RS01290,199087,205952,6865,+,5.46,7
,,,,,,,gene-CD630_RS01260,7.98,
,,,,,,,gene-CD630_RS01265,5.7,
,,,,,,,gene-CD630_RS01270,8.35,
,,,,,,,gene-CD630_RS01275,7.99,8.0
,,,,,,,gene-CD630_RS01280,2.12,4.55
,,,,,,,gene-CD630_RS01285,2.8,4.0
,,,,,,,gene-CD630_RS01290,3.14,
gene-CD630_RS01295,206267,207229,962,+,4.49,1
,,,,,,,gene-CD630_RS01295,4.49,
gene-CD630_RS19915 - gene-CD630_RS01300,207328,208307,979,-,26.55,2
,,,,,,,gene-CD630_RS19915,27.22,
,,,,,,,gene-CD630_RS01300,25.89,
gene-CD630_RS01305,209440,209907,467,+,8.78,1
,,,,,,,gene-CD630_RS01305,8.78,
gene-CD630_RS01310,211074,211787,713,+,1.11,1
,,,,,,,gene-CD630_RS01310,1.11,
gene-CD630_RS01315,212060,213832,1772,+,NOT EXPRESSED,0.62
gene-CD630_RS01320,213854,215275,1421,+,NOT EXPRESSED,0.29
gene-CD630_RS01325,215304,216374,1070,+,NOT EXPRESSED,0.12
gene-CD630_RS01330,216390,216641,251,+,1.66,1
,,,,,,,gene-CD630_RS01330,1.66,
gene-CD630_RS01335,216692,216895,203,+,16.39,1
,,,,,,,gene-CD630_RS01335,16.39,
gene-CD630_RS01340,217381,217674,293,+,NOT EXPRESSED,0.33
gene-CD630_RS01345,217806,219155,1349,-,NOT EXPRESSED,0.73
gene-CD630_RS01350,219192,220412,1220,-,1.44,1
,,,,,,,gene-CD630_RS01350,1.44,
gene-CD630_RS01355,220781,222793,2012,-,2.23,1
,,,,,,,gene-CD630_RS01355,2.23,
gene-CD630_RS01360,223264,223914,650,+,2.34,1
,,,,,,,gene-CD630_RS01360,2.34,
gene-CD630_RS01365 - gene-CD630_RS01370,224053,227358,3305,-,6.72,2
,,,,,,,gene-CD630_RS01365,7.3,
,,,,,,,gene-CD630_RS01370,3.35,9.5
gene-CD630_RS01375 - gene-CD630_RS01380,227494,228804,1310,+,41.85,2
,,,,,,,gene-CD630_RS01375,94.79,
,,,,,,,gene-CD630_RS01380,6.03,24.74
gene-CD630_RS01385,228980,229150,170,-,1700.02,1
,,,,,,,gene-CD630_RS01385,1700.02,
gene-CD630_RS01390,229435,230502,1067,+,2.07,1
,,,,,,,gene-CD630_RS01390,2.07,
gene-CD630_RS01395 - gene-CD630_RS01405,230672,234240,3568,+,12.47,3
,,,,,,,gene-CD630_RS01395,9.91,
,,,,,,,gene-CD630_RS01400,14.22,
,,,,,,,gene-CD630_RS01405,13.28,
gene-CD630_RS01410,234379,235566,1187,-,35.49,1
,,,,,,,gene-CD630_RS01410,35.49,
gene-CD630_RS01415,235839,236663,824,+,1.52,1
,,,,,,,gene-CD630_RS01415,1.52,
gene-CD630_RS01420,236792,238057,1265,+,318.25,1
,,,,,,,gene-CD630_RS01420,318.25,
gene-CD630_RS20185,238270,238483,213,+,2.46,1
,,,,,,,gene-CD630_RS20185,2.46,
gene-CD630_RS20190,238700,238858,158,+,NOT EXPRESSED,0.8
gene-CD630_RS01435 - gene-CD630_RS01440,239189,242260,3071,+,31.24,2
,,,,,,,gene-CD630_RS01435,3.33,
,,,,,,,gene-CD630_RS01440,76.69,13.7
gene-CD630_RS01445 - gene-CD630_RS01460,242556,245771,3215,+,24.42,4
,,,,,,,gene-CD630_RS01445,20.91,
,,,,,,,gene-CD630_RS01450,25.21,5.46
,,,,,,,gene-CD630_RS01455,22.81,
,,,,,,,gene-CD630_RS01460,40.73,31.42
gene-CD630_RS01465,245986,246912,926,+,2.94,1
,,,,,,,gene-CD630_RS01465,2.94,
gene-CD630_RS01470,246964,247854,890,-,3.98,1
,,,,,,,gene-CD630_RS01470,3.98,
gene-CD630_RS01475,248042,249073,1031,+,1.43,1
,,,,,,,gene-CD630_RS01475,1.43,
gene-CD630_RS01480,249367,250242,875,+,4.8,1
,,,,,,,gene-CD630_RS01480,4.8,
gene-CD630_RS01485,250260,252227,1967,+,4.33,1
,,,,,,,gene-CD630_RS01485,4.33,
gene-CD630_RS01490 - gene-CD630_RS01495,251943,253888,1945,+,36.35,2
,,,,,,,gene-CD630_RS01490,45.58,
,,,,,,,gene-CD630_RS01495,43.03,20.45
gene-CD630_RS01500,254150,254890,740,+,1.91,1
,,,,,,,gene-CD630_RS01500,1.91,
gene-CD630_RS19920 - gene-CD630_RS01515,255025,258074,3049,+,95.08,2
,,,,,,,gene-CD630_RS19920,7.04,
,,,,,,,gene-CD630_RS01515,60.41,217.78
gene-CD630_RS01520,258653,260044,1391,+,4.49,1
,,,,,,,gene-CD630_RS01520,4.49,
gene-CD630_RS01525,260192,260500,308,-,NOT EXPRESSED,0.89
gene-CD630_RS01530,260537,261058,521,+,NOT EXPRESSED,0.99
gene-CD630_RS01535,261187,262020,833,-,2.65,1
,,,,,,,gene-CD630_RS01535,2.65,
gene-CD630_RS01540,262205,265633,3428,-,NOT EXPRESSED,0.33
gene-CD630_RS01545,265952,268186,2234,+,5.57,1
,,,,,,,gene-CD630_RS01545,5.57,
gene-CD630_RS01550,268442,270472,2030,+,NOT EXPRESSED,0.0
gene-CD630_RS01555,270469,270921,452,+,NOT EXPRESSED,0.04
gene-CD630_RS01560,270923,271978,1055,+,NOT EXPRESSED,0.52
gene-CD630_RS01565,272045,272353,308,+,NOT EXPRESSED,0.77
gene-CD630_RS01570,272457,273722,1265,+,NOT EXPRESSED,0.15
gene-CD630_RS01575 - gene-CD630_RS01580,273810,275681,1871,+,3.63,2
,,,,,,,gene-CD630_RS01575,1.12,
,,,,,,,gene-CD630_RS01580,5.61,4.15
gene-CD630_RS01585,275699,277762,2063,+,5.1,1
,,,,,,,gene-CD630_RS01585,5.1,
gene-CD630_RS01590,277986,278279,293,-,1.46,1
,,,,,,,gene-CD630_RS01590,1.46,
gene-CD630_RS01595,278285,278500,215,-,1.74,1
,,,,,,,gene-CD630_RS01595,1.74,
gene-CD630_RS01600 - gene-CD630_RS01605,278948,280506,1558,+,4.05,2
,,,,,,,gene-CD630_RS01600,3.26,
,,,,,,,gene-CD630_RS01605,4.85,
gene-CD630_RS01610,280761,281273,512,-,1.43,1
,,,,,,,gene-CD630_RS01610,1.43,
gene-CD630_RS01615 - gene-CD630_RS01665,281723,294445,12722,+,18.24,11
,,,,,,,gene-CD630_RS01615,20.88,
,,,,,,,gene-CD630_RS01620,13.3,24.67
,,,,,,,gene-CD630_RS01625,18.62,26.83
,,,,,,,gene-CD630_RS01630,14.05,
,,,,,,,gene-CD630_RS01635,12.34,
,,,,,,,gene-CD630_RS01640,14.31,
,,,,,,,gene-CD630_RS01645,13.01,18.82
,,,,,,,gene-CD630_RS01650,17.53,13.12
,,,,,,,gene-CD630_RS01655,22.81,13.26
,,,,,,,gene-CD630_RS01660,26.14,20.0
,,,,,,,gene-CD630_RS01665,15.57,23.0
gene-CD630_RS01670 - gene-CD630_RS01715,294596,300841,6245,+,44.64,10
,,,,,,,gene-CD630_RS01670,37.53,
,,,,,,,gene-CD630_RS01675,30.41,36.4
,,,,,,,gene-CD630_RS01680,37.67,25.39
,,,,,,,gene-CD630_RS01685,50.7,93.21
,,,,,,,gene-CD630_RS01690,46.8,28.0
,,,,,,,gene-CD630_RS01695,61.6,
,,,,,,,gene-CD630_RS01700,43.28,22.64
,,,,,,,gene-CD630_RS01705,39.37,
,,,,,,,gene-CD630_RS01710,63.14,52.32
,,,,,,,gene-CD630_RS01715,48.82,41.67
gene-CD630_RS01720,300942,301814,872,+,883.88,1
,,,,,,,gene-CD630_RS01720,883.88,
gene-CD630_RS01725 - gene-CD630_RS01745,301908,308251,6343,+,13.85,5
,,,,,,,gene-CD630_RS01725,10.56,
,,,,,,,gene-CD630_RS01730,14.79,12.17
,,,,,,,gene-CD630_RS01735,13.47,
,,,,,,,gene-CD630_RS01740,17.64,9.54
,,,,,,,gene-CD630_RS01745,18.38,14.24
gene-CD630_RS01750 - gene-CD630_RS01895,309272,335355,26083,+,30.31,30
,,,,,,,gene-CD630_RS01750,45.76,
,,,,,,,gene-CD630_RS01755,46.25,61.75
,,,,,,,gene-CD630_RS01760,51.94,88.7
,,,,,,,gene-CD630_RS01765,55.12,34.4
,,,,,,,gene-CD630_RS01770,46.59,42.08
,,,,,,,gene-CD630_RS01775,44.67,
,,,,,,,gene-CD630_RS01780,45.22,30.5
,,,,,,,gene-CD630_RS01785,45.58,17.65
,,,,,,,gene-CD630_RS01790,39.71,39.97
,,,,,,,gene-CD630_RS01795,42.26,36.44
,,,,,,,gene-CD630_RS01800,41.37,61.67
,,,,,,,gene-CD630_RS01805,53.06,25.08
,,,,,,,gene-CD630_RS01810,40.42,
,,,,,,,gene-CD630_RS01815,29.15,
,,,,,,,gene-CD630_RS01820,28.57,36.58
,,,,,,,gene-CD630_RS01825,25.64,33.93
,,,,,,,gene-CD630_RS01830,26.28,31.0
,,,,,,,gene-CD630_RS01835,15.78,23.31
,,,,,,,gene-CD630_RS01840,17.79,24.92
,,,,,,,gene-CD630_RS01845,14.45,18.78
,,,,,,,gene-CD630_RS01850,13.16,
,,,,,,,gene-CD630_RS01855,14.41,
,,,,,,,gene-CD630_RS01860,13.81,2.79
,,,,,,,gene-CD630_RS01865,16.28,3.81
,,,,,,,gene-CD630_RS01870,16.19,14.31
,,,,,,,gene-CD630_RS01875,18.21,14.62
,,,,,,,gene-CD630_RS01880,12.82,7.96
,,,,,,,gene-CD630_RS01885,20.07,19.67
,,,,,,,gene-CD630_RS01890,14.51,21.25
,,,,,,,gene-CD630_RS01895,34.04,16.48
gene-CD630_RS01900,335742,336872,1130,+,4.04,1
,,,,,,,gene-CD630_RS01900,4.04,
gene-CD630_RS01905,337099,338121,1022,+,3.59,1
,,,,,,,gene-CD630_RS01905,3.59,
gene-CD630_RS01910,338303,339214,911,+,NOT EXPRESSED,0.95
gene-CD630_RS01915,339229,339645,416,+,1.35,1
,,,,,,,gene-CD630_RS01915,1.35,
gene-CD630_RS01920,339745,340137,392,-,NOT EXPRESSED,0.91
gene-CD630_RS01925,340278,340673,395,+,2.52,1
,,,,,,,gene-CD630_RS01925,2.52,
gene-CD630_RS01930,341076,341282,206,+,1.02,1
