gene-CD630_RS00005 - gene-CD630_RS00055,1,10630,10629,+,25.47,11
,,,,,,,gene-CD630_RS00005,32.5,
,,,,,,,gene-CD630_RS00010,24.44,19.79
,,,,,,,gene-CD630_RS00015,31.24,9.29
,,,,,,,gene-CD630_RS00020,22.96,13.17
,,,,,,,gene-CD630_RS00025,22.26,26.0
,,,,,,,gene-CD630_RS00030,34.81,22.7
,,,,,,,gene-CD630_RS00035,28.53,19.55
,,,,,,,gene-CD630_RS00040,30.04,
,,,,,,,gene-CD630_RS00045,27.67,16.58
,,,,,,,gene-CD630_RS00050,30.98,46.25
,,,,,,,gene-CD630_RS00055,25.1,
gene-CD630_RS00080 - gene-CD630_RS00090,16091,19223,3132,+,24.56,3
,,,,,,,gene-CD630_RS00080,15.06,
,,,,,,,gene-CD630_RS00085,13.83,17.0
,,,,,,,gene-CD630_RS00090,25.47,51.46
gene-CD630_RS00095,19544,19999,455,+,117.38,1
,,,,,,,gene-CD630_RS00095,117.38,
gene-CD630_RS00110 - gene-CD630_RS00120,20470,23128,2658,+,78.99,3
,,,,,,,gene-CD630_RS00110,24.47,
,,,,,,,gene-CD630_RS00115,71.01,112.58
,,,,,,,gene-CD630_RS00120,111.52,75.38
gene-CD630_RS00125,23269,23490,221,+,26.55,1
,,,,,,,gene-CD630_RS00125,26.55,
gene-CD630_RS00130,23561,24766,1205,-,30.99,1
,,,,,,,gene-CD630_RS00130,30.99,
gene-CD630_RS00365 - gene-CD630_RS00375,34145,40468,6323,+,14.0,3
,,,,,,,gene-CD630_RS00365,7.89,
,,,,,,,gene-CD630_RS00370,12.6,7.76
,,,,,,,gene-CD630_RS00375,24.75,17.0
gene-CD630_RS00380 - gene-CD630_RS00390,40921,42927,2006,+,13.41,3
,,,,,,,gene-CD630_RS00380,14.4,
,,,,,,,gene-CD630_RS00385,17.76,13.86
,,,,,,,gene-CD630_RS00390,11.73,9.31
gene-CD630_RS00395 - gene-CD630_RS00405,42914,47987,5073,+,12.12,3
,,,,,,,gene-CD630_RS00395,18.98,
,,,,,,,gene-CD630_RS00400,16.31,8.15
,,,,,,,gene-CD630_RS00405,13.15,4.0
gene-CD630_RS00410 - gene-CD630_RS00415,48076,51476,3400,+,58.09,2
,,,,,,,gene-CD630_RS00410,125.58,
,,,,,,,gene-CD630_RS00415,19.34,29.34
gene-CD630_RS00420,51662,52507,845,-,3.62,1
,,,,,,,gene-CD630_RS00420,3.62,
gene-CD630_RS00425,52724,53890,1166,+,NOT EXPRESSED,0.02
gene-CD630_RS00430,53912,55558,1646,+,NOT EXPRESSED,0.32
gene-CD630_RS00435,55655,57028,1373,+,NOT EXPRESSED,0.46
gene-CD630_RS00440 - gene-CD630_RS00445,57469,59422,1953,+,2.37,2
,,,,,,,gene-CD630_RS00440,2.14,
,,,,,,,gene-CD630_RS00445,1.89,3.08
gene-CD630_RS00450 - gene-CD630_RS00455,59447,61492,2045,+,3.3,2
,,,,,,,gene-CD630_RS00450,2.1,
,,,,,,,gene-CD630_RS00455,4.72,3.08
gene-CD630_RS00460,61659,63389,1730,+,2.59,1
,,,,,,,gene-CD630_RS00460,2.59,
gene-CD630_RS00465,63807,66755,2948,+,NOT EXPRESSED,0.18
gene-CD630_RS00470,66733,67197,464,+,NOT EXPRESSED,0.71
gene-CD630_RS00475,67277,67579,302,+,NOT EXPRESSED,0.16
gene-CD630_RS00480,67656,69005,1349,+,NOT EXPRESSED,0.07
gene-CD630_RS00485,69040,69513,473,+,NOT EXPRESSED,0.0
gene-CD630_RS00490,69685,70335,650,+,NOT EXPRESSED,0.36
gene-CD630_RS00495,70509,71441,932,+,5.15,1
,,,,,,,gene-CD630_RS00495,5.15,
gene-CD630_RS00500 - gene-CD630_RS00505,71715,72910,1195,+,11.52,2
,,,,,,,gene-CD630_RS00500,12.46,
,,,,,,,gene-CD630_RS00505,10.57,
gene-CD630_RS00510 - gene-CD630_RS00515,73277,76559,3282,+,329.35,2
,,,,,,,gene-CD630_RS00510,196.17,
,,,,,,,gene-CD630_RS00515,446.44,345.45
gene-CD630_RS00520,76997,78478,1481,+,25.88,1
,,,,,,,gene-CD630_RS00520,25.88,
gene-CD630_RS19625 - gene-CD630_RS00530,78699,80794,2095,+,44.09,3
,,,,,,,gene-CD630_RS19625,1.68,
,,,,,,,gene-CD630_RS00525,50.13,26.39
,,,,,,,gene-CD630_RS00530,72.57,69.67
gene-CD630_RS00535,80900,83650,2750,+,18.0,1
,,,,,,,gene-CD630_RS00535,18.0,
gene-CD630_RS00540 - gene-CD630_RS00550,81671,83650,1979,+,22.62,3
,,,,,,,gene-CD630_RS00540,21.45,
,,,,,,,gene-CD630_RS00545,19.67,16.67
,,,,,,,gene-CD630_RS00550,38.14,17.17
gene-CD630_RS00555 - gene-CD630_RS00590,83724,88509,4785,+,373.79,8
,,,,,,,gene-CD630_RS00555,552.28,
,,,,,,,gene-CD630_RS00560,335.39,264.94
,,,,,,,gene-CD630_RS00565,217.83,193.73
,,,,,,,gene-CD630_RS00570,253.2,340.25
,,,,,,,gene-CD630_RS00575,282.63,322.46
,,,,,,,gene-CD630_RS00580,270.5,368.66
,,,,,,,gene-CD630_RS00585,450.94,423.91
,,,,,,,gene-CD630_RS00590,779.87,550.3
gene-CD630_RS00595,88901,89689,788,+,8.36,1
,,,,,,,gene-CD630_RS00595,8.36,
gene-CD630_RS00600,90160,100823,10663,+,95.37,1
,,,,,,,gene-CD630_RS00600,95.37,
gene-CD630_RS00605,93918,108181,14263,+,105.51,1
,,,,,,,gene-CD630_RS00605,105.51,
gene-CD630_RS00610 - gene-CD630_RS00785,97692,118321,20629,+,422.51,36
,,,,,,,gene-CD630_RS00610,259.57,
,,,,,,,gene-CD630_RS00615,343.02,226.69
,,,,,,,gene-CD630_RS00620,329.16,239.63
,,,,,,,gene-CD630_RS00625,585.03,476.29
,,,,,,,gene-CD630_RS00630,431.1,973.61
,,,,,,,gene-CD630_RS00635,457.92,288.28
,,,,,,,gene-CD630_RS00640,480.51,519.2
,,,,,,,gene-CD630_RS00645,530.25,
,,,,,,,gene-CD630_RS00650,439.28,584.37
,,,,,,,gene-CD630_RS00655,435.9,402.6
,,,,,,,gene-CD630_RS00660,511.02,517.31
,,,,,,,gene-CD630_RS00665,468.54,511.74
,,,,,,,gene-CD630_RS00670,428.63,368.39
,,,,,,,gene-CD630_RS00675,416.45,615.0
