gene-CD630_RS00005 - gene-CD630_RS00055,1,10630,10629,+,23.99,11
,,,,,,,gene-CD630_RS00005,29.48,
,,,,,,,gene-CD630_RS00010,26.63,14.75
,,,,,,,gene-CD630_RS00015,34.59,12.34
,,,,,,,gene-CD630_RS00020,18.15,36.39
,,,,,,,gene-CD630_RS00025,21.9,35.0
,,,,,,,gene-CD630_RS00030,38.45,20.0
,,,,,,,gene-CD630_RS00035,23.2,22.03
,,,,,,,gene-CD630_RS00040,29.45,
,,,,,,,gene-CD630_RS00045,17.18,21.83
,,,,,,,gene-CD630_RS00050,18.49,19.0
,,,,,,,gene-CD630_RS00055,16.97,
gene-CD630_RS00080 - gene-CD630_RS00090,16091,19223,3132,+,24.32,3
,,,,,,,gene-CD630_RS00080,19.57,
,,,,,,,gene-CD630_RS00085,11.71,3.17
,,,,,,,gene-CD630_RS00090,24.94,62.19
gene-CD630_RS00095,19544,19999,455,+,117.64,1
,,,,,,,gene-CD630_RS00095,117.64,
gene-CD630_RS00110,20470,22516,2046,+,19.59,1
,,,,,,,gene-CD630_RS00110,19.59,
gene-CD630_RS00115 - gene-CD630_RS00120,22166,23128,962,+,76.55,2
,,,,,,,gene-CD630_RS00115,57.71,
,,,,,,,gene-CD630_RS00120,119.94,52.0
gene-CD630_RS00125,23269,23490,221,+,24.23,1
,,,,,,,gene-CD630_RS00125,24.23,
gene-CD630_RS00130,23561,24766,1205,-,21.27,1
,,,,,,,gene-CD630_RS00130,21.27,
gene-CD630_RS00365 - gene-CD630_RS00375,34145,40468,6323,+,11.6,3
,,,,,,,gene-CD630_RS00365,6.04,
,,,,,,,gene-CD630_RS00370,11.52,7.54
,,,,,,,gene-CD630_RS00375,20.27,12.62
gene-CD630_RS00380 - gene-CD630_RS00395,40921,45361,4440,+,13.51,4
,,,,,,,gene-CD630_RS00380,9.96,
,,,,,,,gene-CD630_RS00385,17.14,13.0
,,,,,,,gene-CD630_RS00390,12.04,9.19
,,,,,,,gene-CD630_RS00395,19.75,
gene-CD630_RS00400 - gene-CD630_RS00415,45541,51476,5935,+,26.53,4
,,,,,,,gene-CD630_RS00400,17.26,
,,,,,,,gene-CD630_RS00405,16.51,7.0
,,,,,,,gene-CD630_RS00410,84.42,20.18
,,,,,,,gene-CD630_RS00415,21.46,18.86
gene-CD630_RS00420,51662,52507,845,-,3.72,1
,,,,,,,gene-CD630_RS00420,3.72,
gene-CD630_RS00425,52724,53890,1166,+,NOT EXPRESSED,0.16
gene-CD630_RS00430,53912,55558,1646,+,NOT EXPRESSED,0.0
gene-CD630_RS00435,55655,57028,1373,+,NOT EXPRESSED,0.38
gene-CD630_RS00440,57469,58422,953,+,NOT EXPRESSED,0.91
gene-CD630_RS00445 - gene-CD630_RS00455,58460,61492,3032,+,3.49,3
,,,,,,,gene-CD630_RS00445,3.07,
,,,,,,,gene-CD630_RS00450,2.37,4.24
,,,,,,,gene-CD630_RS00455,4.52,3.23
gene-CD630_RS00460,61659,63389,1730,+,3.13,1
,,,,,,,gene-CD630_RS00460,3.13,
gene-CD630_RS00465,63807,66755,2948,+,NOT EXPRESSED,0.55
gene-CD630_RS00470,66733,67197,464,+,NOT EXPRESSED,0.4
gene-CD630_RS00475,67277,67579,302,+,1.29,1
,,,,,,,gene-CD630_RS00475,1.29,
gene-CD630_RS00480,67656,69005,1349,+,NOT EXPRESSED,0.34
gene-CD630_RS00485,69040,69513,473,+,NOT EXPRESSED,0.15
gene-CD630_RS00490,69685,70335,650,+,NOT EXPRESSED,0.0
gene-CD630_RS00495,70509,71441,932,+,3.86,1
,,,,,,,gene-CD630_RS00495,3.86,
